DistEuclid_km;Abuna;Amazon1;Amazon2;Amazon5;Amazon8;Amazon9;Andira1;Apaporis;Apurimac1;Arinos;Aripuana;Bacaja;Beni;Blanco_Baures;Branco;Candeias;Canuma;Caqueta1;Chapare;Coari;Curaray;Curua;Curua_Una;Demini;Fresco;Grande;Guapore;Huallaga;Iriri;Isiboro;Itonamas;Jamanxim;Japura1;Jari;Jatapu;Javary1;Jiparana;Jurua1;Juruena1;Jutai;Luna;Madera1;Madera2;Madera3;Madera4;Madera6;Madre_Dios;Mamore1;Mamore2;Mantaro;Maranon1;Maranon3;Maranon5;Marmelos;Maues;Napo1;Napo2;Negro1;Negro2;Negro3;Negro5;Nhamunda;Orthon;Pachitea;Paru_Este;Pastaza;Purus1;Purus2;Purus3;Putumayo;Roosevelt;Santiago;Solimoes1;Solimoes2;Solimoes3;Solimoes4;Solimoes7;Solimoes8;Solimoes9;Tapajos1;Tapajos2;Tapaua;Tefe;Teles_Pires;Tigre;Trombetas1;Uatuma1;Uaupes;Ucayali1;Ucayali2;Unini;Urubamba;Xingu1;Xingu3;Xingu4;Xingu6;Yacuma
Purus2;429.0920175;1610.837214;1486.510342;1122.596133;861.2907281;691.5046845;938.8434137;740.6266276;1236.752699;830.0128137;458.5920714;1442.343024;583.9241215;719.3585927;578.3929315;302.290027;668.2287406;740.6266276;1073.504722;255.4044272;1138.747625;1157.644137;1217.666274;591.1237939;1373.198965;1009.151751;660.6739091;1230.530068;1341.669272;1009.151751;714.6133103;899.1855153;270.5433357;1486.510342;790.8209402;608.9853701;295.776959;388.5574373;714.1029869;428.6003417;691.5046845;691.5046845;458.5920714;299.5809549;295.776959;429.0920175;501.6132315;501.6132315;660.6739091;1236.752699;1005.491774;1230.530068;1464.725368;299.5809549;797.284693;952.9538844;1138.747625;588.1982932;566.2652674;591.1237939;731.9624728;1062.350388;563.5719199;1141.365574;1418.708896;1322.387614;413.5117635;;160.9334422;491.3974348;456.4303209;1464.725368;588.1982932;413.5117635;255.4044272;270.5433357;491.3974348;608.9853701;952.9538844;1156.967432;899.1855153;0;280.8135315;714.1029869;1073.334052;1080.114049;861.2907281;731.9624728;1005.491774;1141.365574;574.9908642;1134.472065;1499.455013;1341.669272;1373.198965;1329.091869;854.0114562
Purus3;268.1605575;1702.655308;1575.177534;1219.134444;970.9558371;797.5800277;1040.210923;824.6717617;1117.923623;779.1847052;543.16321;1509.873669;423.2777224;566.0978061;733.8415017;193.1165866;765.5160152;824.6717617;917.182055;406.9902649;1160.848036;1254.415601;1306.907038;751.8806474;1404.630135;851.8423745;502.3905016;1206.293276;1408.73001;851.8423745;560.5827951;967.1425052;428.3220301;1575.177534;904.9238539;631.0595643;227.357646;527.6641127;730.8794076;546.1091576;797.5800277;797.5800277;543.16321;360.7176584;227.357646;268.1605575;340.9940426;340.9940426;502.3905016;1117.923623;999.4878572;1206.293276;1443.760643;360.7176584;895.1932749;967.455413;1160.848036;709.3996238;716.7609152;751.8806474;861.1979014;1167.881902;402.8912219;1064.075519;1508.905752;1298.352192;546.0800317;160.9334422;;575.167886;454.4214641;1443.760643;709.3996238;546.0800317;406.9902649;428.3220301;575.167886;631.0595643;967.455413;1248.073611;967.1425052;160.9334422;436.209404;730.8794076;1063.276331;1182.670049;970.9558371;861.1979014;999.4878572;1064.075519;726.7687816;1029.777688;1587.092755;1408.73001;1404.630135;1302.92792;695.0486832
Putumayo;772.1870511;1928.423524;1816.2913;1448.409156;1170.547674;1029.085812;1264.322297;250.7972663;1196.811069;1321.409539;870.8528834;1820.378332;886.3587304;1098.691885;713.8755211;765.3587899;1029.426364;250.7972663;1420.925445;559.0835348;696.3486998;1480.881546;1556.819606;621.5180311;1810.017586;1351.396768;1014.337523;881.8949214;1723.614704;1351.396768;1090.611151;1298.096935;388.6018265;1816.2913;1094.278298;249.6074208;779.3078457;252.78529;1181.652487;144.6967059;1029.085812;1029.085812;870.8528834;761.6712467;779.3078457;772.1870511;844.8891682;844.8891682;1014.337523;1196.811069;632.4524424;881.8949214;1094.193339;761.6712467;1143.578341;537.8863405;696.3486998;898.7949115;748.5500478;621.5180311;362.7710097;1367.274452;870.0512241;957.2216633;1747.058923;966.8636889;727.8685002;491.3974348;575.167886;;941.9565165;1094.193339;898.7949115;727.8685002;559.0835348;388.6018265;0;249.6074208;537.8863405;1494.583512;1298.096935;491.3974348;365.7574653;1181.652487;703.1524783;1392.317307;1170.547674;362.7710097;632.4524424;957.2216633;745.0687276;1048.781385;1831.371222;1723.614704;1810.017586;1814.062716;1188.419807
Roosevelt;563.0328296;1316.744532;1185.677111;859.0020986;667.1638264;508.1321139;704.6870946;1186.835197;1511.403963;398.3286228;270.3126344;1087.292155;689.5066704;657.3243053;697.9268349;320.299701;454.9461845;1186.835197;984.3421928;465.5328573;1592.760588;893.1025177;926.298601;794.6554436;952.7917074;938.4929288;662.6422172;1659.663878;987.1813491;938.4929288;660.0809134;561.6242301;621.8898868;1185.677111;624.3822638;1061.08025;246.664147;785.471887;277.9240729;856.6746714;508.1321139;508.1321139;270.3126344;200.7577104;246.664147;563.0328296;592.0077007;592.0077007;662.6422172;1511.403963;1447.133129;1659.663878;1896.790051;200.7577104;565.2365045;1404.191369;1592.760588;494.9207757;645.2580595;794.6554436;1124.20049;834.4447383;672.9602116;1506.880021;1124.025901;1751.790353;439.490822;456.4303209;454.4214641;941.9565165;;1896.790051;494.9207757;439.490822;465.5328573;621.8898868;941.9565165;1061.08025;1404.191369;873.8982213;561.6242301;456.4303209;643.7522166;277.9240729;1512.647736;840.0559322;667.1638264;1124.20049;1447.133129;1506.880021;662.0711377;1447.37496;1195.350792;987.1813491;952.7917074;873.0510665;827.1882887
Santiago;1450.088638;3019.94789;2905.22225;2536.202069;2259.177421;2108.981623;2350.628301;979.5776002;938.8812231;2200.180562;1914.529957;2892.890578;1444.343463;1687.956355;1806.638876;1611.90504;2101.496214;979.5776002;1846.981529;1626.74172;461.2767707;2569.434602;2642.140316;1703.936666;2837.176495;1786.792963;1590.413874;237.8308312;2793.685274;1786.792963;1676.567816;2355.781383;1472.141647;2905.22225;2183.049675;874.8500148;1666.749802;1346.757296;2169.938835;1237.802957;2108.981623;2108.981623;1914.529957;1764.156503;1666.749802;1450.088638;1483.573349;1483.573349;1590.413874;938.8812231;466.5522128;237.8308312;0;1764.156503;2222.73943;559.5011019;461.2767707;1982.73192;1842.739536;1703.936666;1274.066039;2458.257953;1443.013625;584.2288176;2835.99379;146.5476283;1805.123465;1464.725368;1443.760643;1094.193339;1896.790051;;1982.73192;1805.123465;1626.74172;1472.141647;1094.193339;874.8500148;559.5011019;2579.884274;2355.781383;1464.725368;1451.243086;2169.938835;395.938827;2482.327152;2259.177421;1274.066039;466.5522128;584.2288176;1839.097397;805.7509101;2919.902298;2793.685274;2837.176495;2735.823788;1662.640974
Solimoes1;937.5174396;1040.981375;923.1415201;553.950359;279.4893884;133.115361;367.9979839;1090.380539;1822.594199;815.2224629;225.4259863;923.6357034;1090.01369;1124.27395;293.4017006;703.142872;154.1472737;1090.380539;1467.508768;361.7173202;1594.333478;587.6690756;659.5374023;432.5415678;961.2344008;1416.618597;1107.643249;1758.906923;828.7450277;1416.618597;1124.833813;429.7294216;511.8178917;923.1415201;205.2714381;1108.580725;631.742958;656.887116;505.2079816;763.5956172;133.115361;133.115361;225.4259863;384.8808123;631.742958;937.5174396;992.2896131;992.2896131;1107.643249;1822.594199;1516.268663;1758.906923;1982.73192;384.8808123;246.42727;1434.00523;1594.333478;0;227.1893621;432.5415678;908.4677608;481.7114972;1070.389454;1721.576517;854.0073787;1848.134148;181.2780288;588.1982932;709.3996238;898.7949115;494.9207757;1982.73192;;181.2780288;361.7173202;511.8178917;898.7949115;1108.580725;1434.00523;597.2584376;429.7294216;588.1982932;533.7582895;505.2079816;1587.079008;503.0426974;279.4893884;908.4677608;1516.268663;1721.576517;243.4730022;1722.668126;937.5735474;828.7450277;961.2344008;1120.230053;1289.84653
Solimoes2;790.1465767;1221.673544;1102.790547;733.7919913;460.70225;303.8713995;547.591903;932.1768324;1650.247368;814.3363392;201.6556503;1092.93736;946.043225;1010.002541;258.4930954;571.3968217;301.6930221;932.1768324;1362.441788;180.6134342;1424.197933;767.8325883;837.5346496;363.4074746;1098.723686;1306.788577;981.0060617;1579.870345;995.8083247;1306.788577;1009.058657;574.5650132;339.280238;1102.790547;386.4763222;930.3706364;508.2466493;494.9516993;548.8015729;597.8922712;303.8713995;303.8713995;201.6556503;271.2608855;508.2466493;790.1465767;850.9483975;850.9483975;981.0060617;1650.247368;1338.572647;1579.870345;1805.123465;271.2608855;417.8816037;1259.524079;1424.197933;181.2780288;209.0818941;363.4074746;779.7581537;662.9777082;925.9090428;1541.148304;1033.774892;1669.482615;0;413.5117635;546.0800317;727.8685002;439.490822;1805.123465;181.2780288;;180.6134342;339.280238;727.8685002;930.3706364;1259.524079;775.3670571;574.5650132;413.5117635;362.365193;548.8015729;1409.240319;684.0724353;460.70225;779.7581537;1338.572647;1541.148304;225.0547844;1546.418653;1116.991337;995.8083247;1098.723686;1194.856276;1169.675174
Solimoes3;669.0669096;1402.275321;1283.118774;914.2432149;641.2057639;483.046403;728.038114;777.8488566;1485.081052;863.2171945;316.4849324;1267.814866;826.1980323;928.0992333;327.4616006;484.2735419;475.3117655;777.8488566;1285.164392;0;1253.514583;948.3567;1017.301641;366.9067133;1252.641834;1224.649193;883.9247254;1400.36093;1169.589831;1224.649193;925.2835426;739.406996;177.5584653;1283.118774;566.6684134;751.9237276;439.1389412;345.063417;650.7390822;438.5234268;483.046403;483.046403;316.4849324;265.0480475;439.1389412;669.0669096;737.0245287;737.0245287;883.9247254;1485.081052;1160.302943;1400.36093;1626.74172;265.0480475;596.2477743;1084.522926;1253.514583;361.7173202;311.0257436;366.9067133;666.338698;843.3969263;805.7535528;1363.292136;1214.15326;1490.261665;180.6134342;255.4044272;406.9902649;559.0835348;465.5328573;1626.74172;361.7173202;180.6134342;;177.5584653;559.0835348;751.9237276;1084.522926;955.2182487;739.406996;255.4044272;201.6802396;650.7390822;1230.803648;864.6648139;641.2057639;666.338698;1160.302943;1363.292136;320.2409804;1375.609952;1297.232258;1169.589831;1252.641834;1299.360923;1077.076013
Solimoes4;694.608794;1548.147497;1433.139682;1064.25211;787.0393453;640.9983935;879.0378411;600.5620535;1412.272621;1019.459943;494.0235325;1431.883904;846.1089792;989.8471579;374.5206931;563.8350242;640.9057985;600.5620535;1343.958355;177.5584653;1084.94777;1097.351161;1171.1597;342.5655321;1428.659707;1279.370476;930.4044025;1250.889669;1335.017358;1279.370476;985.1485371;911.1888414;0;1433.139682;710.9095047;600.047281;539.7617898;168.4664881;825.5439298;261.7600078;640.9983935;640.9983935;494.0235325;423.1610256;539.7617898;694.608794;768.6896409;768.6896409;930.4044025;1412.272621;1006.077573;1250.889669;1472.141647;423.1610256;755.4694803;922.1978467;1084.94777;511.8178917;389.559369;342.5655321;502.5131425;986.4819982;826.0393706;1251.583803;1363.901728;1339.175339;339.280238;270.5433357;428.3220301;388.6018265;621.8898868;1472.141647;511.8178917;339.280238;177.5584653;;388.6018265;600.047281;922.1978467;1108.875479;911.1888414;270.5433357;24.12782912;825.5439298;1077.013696;1010.245611;787.0393453;502.5131425;1006.077573;1251.583803;391.1090007;1289.041536;1447.889339;1335.017358;1428.659707;1472.308837;1123.333665
Solimoes7;772.1870511;1928.423524;1816.2913;1448.409156;1170.547674;1029.085812;1264.322297;250.7972663;1196.811069;1321.409539;870.8528834;1820.378332;886.3587304;1098.691885;713.8755211;765.3587899;1029.426364;250.7972663;1420.925445;559.0835348;696.3486998;1480.881546;1556.819606;621.5180311;1810.017586;1351.396768;1014.337523;881.8949214;1723.614704;1351.396768;1090.611151;1298.096935;388.6018265;1816.2913;1094.278298;249.6074208;779.3078457;252.78529;1181.652487;144.6967059;1029.085812;1029.085812;870.8528834;761.6712467;779.3078457;772.1870511;844.8891682;844.8891682;1014.337523;1196.811069;632.4524424;881.8949214;1094.193339;761.6712467;1143.578341;537.8863405;696.3486998;898.7949115;748.5500478;621.5180311;362.7710097;1367.274452;870.0512241;957.2216633;1747.058923;966.8636889;727.8685002;491.3974348;575.167886;0;941.9565165;1094.193339;898.7949115;727.8685002;559.0835348;388.6018265;;249.6074208;537.8863405;1494.583512;1298.096935;491.3974348;365.7574653;1181.652487;703.1524783;1392.317307;1170.547674;362.7710097;632.4524424;957.2216633;745.0687276;1048.781385;1831.371222;1723.614704;1810.017586;1814.062716;1188.419807
Solimoes8;748.9740867;2147.780686;2031.60155;1662.428936;1386.062431;1234.195521;1476.578153;328.3119824;971.7777792;1409.95652;1044.877778;2018.842599;825.2412916;1063.778807;951.6413793;821.0663638;1226.896088;328.3119824;1349.08153;751.9237276;532.1543646;1695.915551;1767.672729;867.7053045;1977.63456;1279.284438;969.5866582;650.8948447;1919.996162;1279.284438;1054.065918;1484.22542;600.047281;2031.60155;1310.128464;0;857.0105708;492.6952415;1323.088342;389.926489;1234.195521;1234.195521;1044.877778;906.0572831;857.0105708;748.9740867;811.4962978;811.4962978;969.5866582;971.7777792;408.3797693;650.8948447;874.8500148;906.0572831;1347.897097;343.969653;532.1543646;1108.580725;980.499241;867.7053045;571.2338917;1586.250623;813.0922853;710.1314377;1962.420009;739.6155838;930.3706364;608.9853701;631.0595643;249.6074208;1061.08025;874.8500148;1108.580725;930.3706364;751.9237276;600.047281;249.6074208;;343.969653;1705.444763;1484.22542;608.9853701;580.1963585;1323.088342;478.9173184;1609.622701;1386.062431;571.2338917;408.3797693;710.1314377;978.8464118;816.6364807;2046.117638;1919.996162;1977.63456;1928.361274;1119.962658
Solimoes9;1049.11731;2466.290422;2353.732157;1985.454193;1707.715211;1562.758723;1800.806962;432.8421157;969.2708854;1746.072792;1384.859809;2351.96855;1095.257367;1343.415724;1247.876401;1153.494863;1559.439858;432.8421157;1588.260684;1084.522926;196.5917326;2018.147472;2093.144527;1144.510189;2320.180627;1520.305348;1245.347577;367.2681759;2254.043149;1520.305348;1332.825601;1821.812655;922.1978467;2353.732157;1631.44961;343.969653;1194.681043;789.3443975;1667.056721;680.1130337;1562.758723;1562.758723;1384.859809;1249.729181;1194.681043;1049.11731;1102.286546;1102.286546;1245.347577;969.2708854;132.0547613;367.2681759;559.5011019;1249.729181;1677.120259;0;196.5917326;1434.00523;1285.384305;1144.510189;732.8144924;1905.040668;1087.050147;616.2279009;2284.486952;442.0990518;1259.524079;952.9538844;967.455413;537.8863405;1404.191369;559.5011019;1434.00523;1259.524079;1084.522926;922.1978467;537.8863405;343.969653;;2030.868137;1821.812655;952.9538844;900.3310625;1667.056721;188.820009;1929.907993;1707.715211;732.8144924;132.0547613;616.2279009;1281.230395;801.6654804;2368.721748;2254.043149;2320.180627;2268.990176;1369.946361
Tapajos1;1426.366495;454.7900888;329.6542112;58.58267666;326.0776988;472.3171612;230.3206104;1675.193329;2361.216034;962.6275883;705.318062;354.1765577;1561.53563;1517.460832;821.8443387;1178.061639;488.8320237;1675.193329;1811.620436;955.2182487;2188.538907;52.29627475;62.28458276;957.8809913;552.4509999;1777.243571;1533.772625;2355.23627;280.4372698;1777.243571;1521.843883;321.8907556;1108.875479;329.6542112;401.7949793;1705.444763;1100.257065;1248.736685;664.958152;1356.945418;472.3171612;472.3171612;705.318062;887.9528129;1100.257065;1426.366495;1463.052865;1463.052865;1533.772625;2361.216034;2113.373753;2355.23627;2579.884274;887.9528129;360.8856358;2030.868137;2188.538907;597.2584376;767.8440963;957.8809913;1461.905804;157.6518612;1544.295157;2298.235633;261.7729828;2444.787512;775.3670571;1156.967432;1248.073611;1494.583512;873.8982213;2579.884274;597.2584376;775.3670571;955.2182487;1108.875479;1494.583512;1705.444763;2030.868137;;321.8907556;1156.967432;1130.552697;664.958152;2184.142422;125.947439;326.0776988;1461.905804;2113.373753;2298.235633;777.1911129;2277.842453;342.98554;280.4372698;552.4509999;945.9235755;1686.796905
Tapajos2;1122.017228;755.2299726;624.0739679;321.7095546;289.089063;301.9958836;241.7273804;1506.714441;2066.123601;653.4753295;441.9381435;544.009303;1251.104626;1196.84929;715.5312547;875.0194734;278.0839575;1506.714441;1490.092154;739.406996;1992.888248;351.8050902;368.5688583;857.3963148;531.5199124;1455.369038;1216.042609;2124.624002;443.0128899;1455.369038;1201.465368;0;911.1888414;624.0739679;322.729396;1484.22542;797.833639;1069.516673;343.7142432;1171.780509;301.9958836;301.9958836;441.9381435;608.9930825;797.833639;1122.017228;1153.596643;1153.596643;1216.042609;2066.123601;1891.166931;2124.624002;2355.781383;608.9930825;211.9510177;1821.812655;1992.888248;429.7294216;650.6831827;857.3963148;1337.758578;337.2020128;1234.581189;2029.71332;563.0351308;2215.884557;574.5650132;899.1855153;967.1425052;1298.096935;561.6242301;2355.781383;429.7294216;574.5650132;739.406996;911.1888414;1298.096935;1484.22542;1821.812655;321.8907556;;899.1855153;934.8197417;343.7142432;1960.839279;328.0528767;289.089063;1337.758578;1891.166931;2029.71332;665.3470183;1992.204277;633.7429892;443.0128899;531.5199124;758.4024074;1365.859456
Tapaua;429.0920175;1610.837214;1486.510342;1122.596133;861.2907281;691.5046845;938.8434137;740.6266276;1236.752699;830.0128137;458.5920714;1442.343024;583.9241215;719.3585927;578.3929315;302.290027;668.2287406;740.6266276;1073.504722;255.4044272;1138.747625;1157.644137;1217.666274;591.1237939;1373.198965;1009.151751;660.6739091;1230.530068;1341.669272;1009.151751;714.6133103;899.1855153;270.5433357;1486.510342;790.8209402;608.9853701;295.776959;388.5574373;714.1029869;428.6003417;691.5046845;691.5046845;458.5920714;299.5809549;295.776959;429.0920175;501.6132315;501.6132315;660.6739091;1236.752699;1005.491774;1230.530068;1464.725368;299.5809549;797.284693;952.9538844;1138.747625;588.1982932;566.2652674;591.1237939;731.9624728;1062.350388;563.5719199;1141.365574;1418.708896;1322.387614;413.5117635;0;160.9334422;491.3974348;456.4303209;1464.725368;588.1982932;413.5117635;255.4044272;270.5433357;491.3974348;608.9853701;952.9538844;1156.967432;899.1855153;;280.8135315;714.1029869;1073.334052;1080.114049;861.2907281;731.9624728;1005.491774;1141.365574;574.9908642;1134.472065;1499.455013;1341.669272;1373.198965;1329.091869;854.0114562
Tefe;700.9331979;1568.776536;1454.285733;1085.552144;808.1193587;663.4419094;900.5679145;576.4534304;1403.282663;1040.966373;518.1497316;1454.620882;851.0798712;999.8596727;387.2927928;577.5562672;664.0514661;576.4534304;1353.019656;201.6802396;1062.075876;1118.521124;1192.832318;346.7882843;1452.670146;1287.98268;938.5997567;1230.826096;1357.919439;1287.98268;994.9310247;934.8197417;24.12782912;1454.285733;731.9264442;580.1963585;555.9963245;144.7587155;849.2919512;237.7616006;663.4419094;663.4419094;518.1497316;445.5763334;555.9963245;700.9331979;775.485865;775.485865;938.5997567;1403.282663;985.4199756;1230.826096;1451.243086;445.5763334;777.9321077;900.3310625;1062.075876;533.7582895;405.5193602;346.7882843;481.2773621;1007.075876;831.1285399;1237.124593;1385.039517;1318.835688;362.365193;280.8135315;436.209404;365.7574653;643.7522166;1451.243086;533.7582895;362.365193;201.6802396;24.12782912;365.7574653;580.1963585;900.3310625;1130.552697;934.8197417;280.8135315;;849.2919512;1056.383462;1031.094855;808.1193587;481.2773621;985.4199756;1237.124593;406.2554255;1278.209386;1469.104003;1357.919439;1452.670146;1495.766334;1131.084062
Teles_Pires;828.9982298;1082.919848;951.5737561;664.688679;550.8986213;444.265206;550.4156385;1417.75328;1777.923279;332.5623862;348.4742283;827.7326591;941.9599654;861.6498777;780.6798475;594.0912901;386.9118103;1417.75328;1146.665622;650.7390822;1852.038536;695.3848842;708.4384077;906.0140028;674.8677647;1112.991933;889.4140734;1933.37099;729.9133643;1112.991933;867.0507873;343.7142432;825.5439298;951.5737561;539.0984461;1323.088342;523.1904259;994.0068213;0;1079.592926;444.265206;444.265206;348.4742283;420.8882615;523.1904259;828.9982298;848.2374355;848.2374355;889.4140734;1777.923279;1716.349078;1933.37099;2169.938835;420.8882615;441.8688092;1667.056721;1852.038536;505.2079816;716.8915355;906.0140028;1313.760069;667.8371441;927.2972967;1784.39087;895.2950645;2025.525846;548.8015729;714.1029869;730.8794076;1181.652487;277.9240729;2169.938835;505.2079816;548.8015729;650.7390822;825.5439298;1181.652487;1323.088342;1667.056721;664.958152;343.7142432;714.1029869;849.2919512;;1782.942593;664.1602282;550.8986213;1313.760069;1716.349078;1784.39087;734.4113863;1720.280332;959.1978706;729.9133643;674.8677647;649.9118498;1029.040818
Tigre;1101.542118;2625.129687;2509.8212;2140.72318;1863.923752;1713.086325;1955.033285;620.9007818;847.0893994;1832.379192;1520.044063;2497.181506;1121.687847;1370.864566;1417.008196;1239.453178;1705.606187;620.9007818;1580.320128;1230.803648;236.2015711;2174.055817;2246.387989;1319.728919;2446.532055;1514.884802;1271.908145;181.2808667;2398.089828;1514.884802;1359.779966;1960.839279;1077.013696;2509.8212;1787.856633;478.9173184;1289.224612;955.8825816;1782.942593;847.6353644;1713.086325;1713.086325;1520.044063;1372.895167;1289.224612;1101.542118;1145.023158;1145.023158;1271.908145;847.0893994;70.98702483;181.2808667;395.938827;1372.895167;1826.813724;188.820009;236.2015711;1587.079008;1450.897688;1319.728919;921.0014567;2063.437193;1116.751149;473.2028736;2440.608279;263.7112891;1409.240319;1073.334052;1063.276331;703.1524783;1512.647736;395.938827;1587.079008;1409.240319;1230.803648;1077.013696;703.1524783;478.9173184;188.820009;2184.142422;1960.839279;1073.334052;1056.383462;1782.942593;;2087.250083;1863.923752;921.0014567;70.98702483;473.2028736;1447.878367;682.1902298;2524.435963;2398.089828;2446.532055;2363.846948;1374.03262
Trombetas1;1377.504461;538.2697276;424.1327879;67.51572911;223.776019;388.6095001;142.4692551;1565.075086;2300.162445;981.3041703;641.2819144;479.0659355;1518.651102;1494.295154;706.5543728;1130.035722;417.2367289;1565.075086;1802.936796;864.6648139;2083.351863;91.88254283;179.8340293;839.9813277;665.2279313;1764.373571;1502.620361;2260.432935;406.1770214;1764.373571;1497.797413;328.0528767;1010.245611;424.1327879;299.4998028;1609.622701;1052.535694;1143.634107;664.1602282;1252.526543;388.6095001;388.6095001;641.2819144;826.811151;1052.535694;1377.504461;1419.530327;1419.530327;1502.620361;2300.162445;2016.320327;2260.432935;2482.327152;826.811151;288.0142643;1929.907993;2083.351863;503.0426974;655.5048899;839.9813277;1344.439036;31.70462128;1500.61321;2220.08581;354.9705267;2349.166648;684.0724353;1080.114049;1182.670049;1392.317307;840.0559322;2482.327152;503.0426974;684.0724353;864.6648139;1010.245611;1392.317307;1609.622701;1929.907993;125.947439;328.0528767;1080.114049;1031.094855;664.1602282;2087.250083;;223.776019;1344.439036;2016.320327;2220.08581;663.6601611;2210.004732;439.4533724;406.1770214;665.2279313;1027.572292;1664.352931
Uatuma1;1179.142431;762.0223344;646.1714106;277.8897056;0;173.8074856;98.121542;1349.14009;2088.662358;883.1661405;437.6310078;669.9871285;1325.405145;1323.878531;499.4408991;934.6425585;215.729654;1349.14009;1648.739147;641.2057639;1863.324283;310.4475024;387.8553114;638.3757876;776.8203811;1604.882741;1322.443785;2036.811179;582.3313322;1604.882741;1326.247518;289.089063;787.0393453;646.1714106;76.27160717;1386.062431;858.400408;923.3499559;550.8986213;1031.850109;173.8074856;173.8074856;437.6310078;622.1155489;858.400408;1179.142431;1226.283507;1226.283507;1322.443785;2088.662358;1793.017083;2036.811179;2259.177421;622.1155489;109.4429424;1707.715211;1863.324283;279.4893884;443.0977411;638.3757876;1140.284544;202.3693117;1306.658042;1999.156911;576.9234749;2125.652743;460.70225;861.2907281;970.9558371;1170.547674;667.1638264;2259.177421;279.4893884;460.70225;641.2057639;787.0393453;1170.547674;1386.062431;1707.715211;326.0776988;289.089063;861.2907281;808.1193587;550.8986213;1863.923752;223.776019;;1140.284544;1793.017083;1999.156911;453.2773736;1994.190025;661.0451333;582.3313322;776.8203811;1047.483394;1493.388257
Uaupes;1096.077575;1856.628687;1759.887357;1408.269236;1140.284544;1039.641846;1238.405586;300.1041867;1542.524958;1521.964075;969.0062444;1810.263457;1225.128176;1418.301217;640.8569428;1033.276201;1059.996116;300.1041867;1755.622213;666.338698;820.2396941;1436.312377;1521.773448;504.4582357;1868.832228;1687.065699;1341.74012;1099.976605;1721.544066;1687.065699;1411.402655;1337.758578;502.5131425;1759.887357;1068.195234;571.2338917;1024.891699;345.9206119;1313.760069;318.2049974;1039.641846;1039.641846;969.0062444;924.6663361;1024.891699;1096.077575;1171.349696;1171.349696;1341.74012;1542.524958;857.5625566;1099.976605;1274.066039;924.6663361;1147.660159;732.8144924;820.2396941;908.4677608;698.8862044;504.4582357;0;1315.165145;1207.384883;1268.71362;1692.419065;1171.251713;779.7581537;731.9624728;861.1979014;362.7710097;1124.20049;1274.066039;908.4677608;779.7581537;666.338698;502.5131425;362.7710097;571.2338917;732.8144924;1461.905804;1337.758578;731.9624728;481.2773621;1313.760069;921.0014567;1344.439036;1140.284544;;857.5625566;1268.71362;687.5084066;1387.808451;1776.272993;1721.544066;1868.832228;1963.607285;1524.556914
Ucayali1;1047.542711;2554.177106;2438.946128;2069.863829;1793.017083;1642.433205;1884.205435;557.692789;857.1450883;1771.45409;1450.655879;2426.99443;1074.819673;1324.297881;1346.327792;1177.946842;1635.233376;557.692789;1545.125281;1160.302943;238.8759771;2103.174262;2175.624777;1249.779158;2378.551534;1478.750163;1225.390205;250.3699265;2327.995633;1478.750163;1313.334724;1891.166931;1006.077573;2438.946128;1716.939901;408.3797693;1226.053381;885.1338005;1716.349078;777.0011528;1642.433205;1642.433205;1450.655879;1304.946071;1226.053381;1047.542711;1093.676272;1093.676272;1225.390205;857.1450883;0;250.3699265;466.5522128;1304.946071;1756.214105;132.0547613;238.8759771;1516.268663;1380.007468;1249.779158;857.5625566;1992.48193;1068.930737;493.3609395;2369.72963;334.4992039;1338.572647;1005.491774;999.4878572;632.4524424;1447.133129;466.5522128;1516.268663;1338.572647;1160.302943;1006.077573;632.4524424;408.3797693;132.0547613;2113.373753;1891.166931;1005.491774;985.4199756;1716.349078;70.98702483;2016.320327;1793.017083;857.5625566;;493.3609395;1377.03894;690.1854536;2453.575619;2327.995633;2378.551534;2301.413725;1334.562138
Ucayali2;983.1294253;2752.20022;2627.67509;2263.80915;1999.156911;1831.777241;2079.497374;985.3372573;381.0156289;1746.100905;1596.079199;2573.282144;935.3539982;1162.123471;1624.04394;1192.880039;1809.582311;985.3372573;1277.567631;1363.292136;708.5512611;2298.803667;2358.763614;1559.684189;2458.615281;1220.893727;1069.572581;419.6037543;2472.145885;1220.893727;1150.73333;2029.71332;1251.583803;2627.67509;1926.593794;710.1314377;1261.329405;1183.694149;1784.39087;1090.318466;1831.777241;1831.777241;1596.079199;1420.82633;1261.329405;983.1294253;996.4690446;996.4690446;1069.572581;381.0156289;493.3609395;419.6037543;584.2288176;1420.82633;1938.61508;616.2279009;708.5512611;1721.576517;1640.779858;1559.684189;1268.71362;2201.212901;939.1349467;0;2560.001017;468.4534699;1541.148304;1141.365574;1064.075519;957.2216633;1506.880021;584.2288176;1721.576517;1541.148304;1363.292136;1251.583803;957.2216633;710.1314377;616.2279009;2298.235633;2029.71332;1141.365574;1237.124593;1784.39087;473.2028736;2220.08581;1999.156911;1268.71362;493.3609395;;1642.689719;226.8391906;2640.479645;2472.145885;2458.615281;2282.64661;1110.087272
