"GenusspeciesAmazonfishbase2";"Genusspecies.Amazon.fishbase";"Genusspecies.base.morpho";"EdHd";"MoBd";"JlHd";"EhBd";"BlBd";"HdBd";"PFiBd";"PFlBl";"CFdCPd";"Length";"spAmazFish"
"Pterophyllum_leopoldi";"Pterophyllum.leopoldi";"Pterophyllum.leopoldi";0.2576346474;0.5889501963;0.2087568098;0.5707081269;1.1263753941;0.4997627244;0.421075703;0.3083797486;3.4442812462;5;"Pterophyllum_leopoldi"
"Pterophyllum_scalare";"Pterophyllum.scalare";"Pterophyllum.scalare";0.2667622087;0.6069248755;0.2667622087;0.6242716275;1.272908407;0.4880227712;0.4682037206;0.2980481728;2.6881310956;8;"Pterophyllum_scalare"
"Pterosturisoma_microps";"Pterosturisoma.microps";"Pterosturisoma.microps";0.1690912526;0;0;0.569384491;6.5586186734;0.7282232961;0;0.2623268059;12.4143983341;16;"Pterosturisoma_microps"
"Pterygoplichthys_disjunctivus";"Pterygoplichthys.disjunctivus";"Pterygoplichthys.disjunctivus";0.2425555556;0;0;0.5075117596;5.2800510384;0.6479792647;0;0.2941771366;3.110429323;70;"Pterygoplichthys_disjunctivus"
"Pterygoplichthys_etentaculatus";"Pterygoplichthys.etentaculatus";"Pterygoplichthys.etentaculatus";0.2864028696;0;0;0.5751310542;4.4648054529;0.7139751097;0;0.3323832912;3.3341552222;30;"NO_INFO"
"Pterygoplichthys_gibbiceps";"Pterygoplichthys.gibbiceps";"Pterygoplichthys.gibbiceps";0.2350272405;0;0;0.5196075577;4.4042766893;0.7668199948;0;0.3043279956;3.3393355019;50;"Pterygoplichthys_gibbiceps"
"Pterygoplichthys_lituratus";"Pterygoplichthys.lituratus";"Pterygoplichthys.lituratus";0.3290232443;0;0;0.4983476977;4.3450026189;0.6952716537;0;0.2719228839;3.4525597629;37;"Pterygoplichthys_lituratus"
"Pterygoplichthys_multiradiatus";"Pterygoplichthys.multiradiatus";"Pterygoplichthys.multiradiatus";0.2404540135;0;0;0.4922538462;4.3791153846;0.6309538462;0;0.2684771248;2.8912127918;50;"Pterygoplichthys_multiradiatus"
"Pterygoplichthys_pardalis";"Pterygoplichthys.pardalis";"Pterygoplichthys.pardalis";0.2094941286;0;0;0.44376;4.92082;0.58078;0;0.2554720755;2.7554192975;42;"Pterygoplichthys_pardalis"
"Pterygoplichthys_punctatus";"Pterygoplichthys.punctatus";"Pterygoplichthys.punctatus";0.2032300782;0;0;0.4527380972;4.4029484642;0.6404636389;0;0.2850167866;3.9185690653;28;"Pterygoplichthys_punctatus"
"Pterygoplichthys_scrophus";"Pterygoplichthys.scrophus";"Pterygoplichthys.scrophus";0.2763238916;0;0;0.5382606804;4.3429524708;0.6057880612;0;0.2986157172;3.9612273012;28;"Pterygoplichthys_scrophus"
"Pterygoplichthys_weberi";"Pterygoplichthys.weberi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Pterygoplichthys_weberi"
"Pterygoplichthys_xinguensis";"Pterygoplichthys.xinguensis";"Pterygoplichthys.xinguensis";0.2776095467;0;0;0.4982796392;3.8982152062;0.6830219072;0;0.3448825874;3.6733641151;27;"Pterygoplichthys_xinguensis"
"Ptychocharax_rhyacophila";"Ptychocharax.rhyacophila";"Ptychocharax.rhyacophila";0.5278340812;0.5133921913;0.3652922081;0.5186931642;3.19275465;0.5364667965;0.1836639458;0.177608152;2.9522745479;6;"Ptychocharax_rhyacophila"
"Pygidianops_amphioxus";"Pygidianops.amphioxus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Pygidianops_amphioxus"
"Pygidianops_eigenmanni";"Pygidianops.eigenmanni";"Pygidianops.eigenmanni";0.2449983539;0.3031528933;0.3798078173;0.5712828035;7.4691962943;0.5789072185;0.34027018;0.1425224847;1.5895523969;2;"Pygidianops_eigenmanni"
"Pygocentrus_cariba";"Pygocentrus.cariba";"Pygocentrus.cariba";0.3000083322;0.4801706218;0.3224663241;0.5183113553;2.0229408332;0.5902420312;0.1206942905;0.2223318925;4.1130268199;28;"NO_INFO"
"Pygocentrus_nattereri";"Pygocentrus.nattereri";"Pygocentrus.nattereri";0.3254357912;0.50571021;0.2998693753;0.5667039283;1.7794165492;0.4630108532;0.2185104235;0.2166977647;3.6258979363;33;"Pygocentrus_nattereri"
"Pygopristis_denticulata";"Pygopristis.denticulata";"Pygopristis.denticulata";0.2729534314;0.3962061063;0.1978431373;0.4374898729;1.8297608852;0.4722112914;0.145870466;0.1605015971;5.9366491258;20;"Pygopristis_denticulata"
"Pyrrhulina_australis";"Pyrrhulina.australis";"Pyrrhulina.australis";0.7201892652;0.8166581939;0.3697263565;0.7541940013;3.9461699226;0.5508404141;0.3752531732;0.1801888201;2.0154048737;5;"Pyrrhulina_australis"
"Pyrrhulina_beni";"Pyrrhulina.beni";"Pyrrhulina.beni";0.6498149479;0.6987497147;0.5512466872;0.6304567535;4.0998272096;0.5274304763;0.3016741108;0.18025883;2.7367345537;5;"Pyrrhulina_beni"
"Pyrrhulina_brevis";"Pyrrhulina.brevis";"Pyrrhulina.brevis";0.5960963559;0.5780545084;0.4664738047;0.4675214317;4.4052592547;0.5485644539;0.1558397415;0.2101632261;2.2459414996;7;"Pyrrhulina_brevis"
"Pyrrhulina_eleanorae";"Pyrrhulina.eleanorae";"Pyrrhulina.eleanorae";0.5;0.8157357776;0.3028920736;0.7138401683;4.5262456786;0.5724676753;0.3157622083;0.1780255253;1.9806628685;8;"Pyrrhulina_eleanorae"
"Pyrrhulina_elongata";"Pyrrhulina.elongata";"Pyrrhulina.elongata";0.5882070181;0.5756452704;0.2004165999;0.6034320743;4.7804280432;0.5480955852;0.2855173141;0.1517343244;1.4160563;4;"Pyrrhulina_elongata"
"Pyrrhulina_filamentosa";"Pyrrhulina.filamentosa";"Pyrrhulina.filamentosa";0.7130071813;0.7724043734;0.3187657092;0.7275766564;4.9150558728;0.4972426245;0.3704770003;0.1962430992;1.7385514061;8;"NO_INFO"
"Pyrrhulina_laeta";"Pyrrhulina.laeta";"Pyrrhulina.laeta";0.6191152537;0.6961124584;0.3596981802;0.586093725;4.0277370355;0.4907712639;0.2664352827;0.1609783886;2.2300307915;8;"Pyrrhulina_laeta"
"Pyrrhulina_maxima";"Pyrrhulina.maxima";"Pyrrhulina.maxima";0.5037727276;0.508973227;0.3635722187;0.5269997999;3.1256983042;0.5159960819;0.1873841594;0.1809743937;2.901793476;8;"Pyrrhulina_maxima"
"Pyrrhulina_melanostoma";"Pyrrhulina.melanostoma";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Pyrrhulina_melanostoma"
"Pyrrhulina_obermulleri";"Pyrrhulina.obermulleri";"Pyrrhulina.obermulleri";0.5720432792;0.7018616601;0.7202080732;0.5776719368;3.8656442688;0.4749011858;0.2298972332;0.1856978675;2.0787370688;6;"Pyrrhulina_obermulleri"
"Pyrrhulina_semifasciata";"Pyrrhulina.semifasciata";"Pyrrhulina.semifasciata";0.5771317151;0.7096919089;0.5700447466;0.5857853966;4.4884907661;0.5891284498;0.2189037142;0.2089163406;2.3721237146;7;"Pyrrhulina_semifasciata"
"Pyrrhulina_spilota";"Pyrrhulina.spilota";"Pyrrhulina.spilota";0.5140922401;0.4366109251;0.5722989873;0.5001864569;3.8792219927;0.5494655599;0.2606542334;0.2082890932;1.834653168;7;"Pyrrhulina_spilota"
"Pyrrhulina_stoli";"Pyrrhulina.stoli";"Pyrrhulina.stoli";0.6738307942;0.5909251314;0.6968193;0.6723036348;4.6078824688;0.6455396445;0.3562898163;0.1532288295;2.5139730103;6;"Pyrrhulina_stoli"
"Pyrrhulina_vittata";"Pyrrhulina.vittata";"Pyrrhulina.vittata";0.5845137967;0.7189037179;0.5113250701;0.6262614862;3.5991554038;0.5099178917;0.2430988591;0.1726617765;2.525122484;4;"Pyrrhulina_vittata"
"Pyrrhulina_zigzag";"Pyrrhulina.zigzag";"Pyrrhulina.zigzag";0.6317751764;0.752253919;0.4761465683;0.6127861958;4.1191079986;0.4502242638;0.2558773363;0.1618685176;2.7091814413;4;"Pyrrhulina_zigzag"
"Racenisia_fimbriipinna";"Racenisia.fimbriipinna";"Racenisia.fimbriipinna";0.1238675864;0.4338668094;0.3435153;0.6435169421;11.0913719576;0.600206472;0.4266348851;0.043259222;0;12;"Racenisia_fimbriipinna"
"Reganella_depressa";"Reganella.depressa";"Reganella.depressa";0.3279642754;0;0;0.7095686275;9.3451960784;0.8825686275;0;0.1866451254;6.0991236806;11;"Reganella_depressa"
"Retroculus_xinguensis";"Retroculus.xinguensis";"Retroculus.xinguensis";0.4039654841;0.2128082852;0.4649841394;0.661738921;3.4198699422;0.7273747592;0.3731791908;0.2479691114;1.9077841685;14;"Retroculus_xinguensis"
"Rhabdolichops_caviceps";"Rhabdolichops.caviceps";"Rhabdolichops.caviceps";0.2223956942;0.5099027812;0.4561104378;0.5403755704;10.4467513976;0.5681290338;0.3815809437;0.0650043738;0;31;"Rhabdolichops_caviceps"
"Rhabdolichops_eastwardi";"Rhabdolichops.eastwardi";"Rhabdolichops.eastwardi";0.1690130943;0.5659324426;0.3706301081;0.6539189618;9.7373753953;0.6225585136;0.347043955;0.069789603;0;28;"Rhabdolichops_eastwardi"
"Rhabdolichops_electrogrammus";"Rhabdolichops.electrogrammus";"Rhabdolichops.electrogrammus";0.2259903551;0.5745656323;0.4933130284;0.6021231381;9.0166761772;0.5039157041;0.4299305405;0.0719268325;0;29;"Rhabdolichops_electrogrammus"
"Rhabdolichops_lundbergi";"Rhabdolichops.lundbergi";"Rhabdolichops.lundbergi";0.3134328358;0.4161924388;0.2125373134;0.4913367302;8.7908676565;0.5809231765;0.2312132046;0.0704338338;0;27.9092;"Rhabdolichops_lundbergi"
"Rhabdolichops_navalha";"Rhabdolichops.navalha";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Rhabdolichops_navalha"
"Rhabdolichops_nigrimans";"Rhabdolichops.nigrimans";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Rhabdolichops_nigrimans"
"Rhabdolichops_stewarti";"Rhabdolichops.stewarti";"Rhabdolichops.stewarti";0.2009802323;0.638225503;0.1848531282;0.6504614939;9.0351741711;0.5122582585;0.3710544774;0.0659022047;0;21;"Rhabdolichops_stewarti"
"Rhabdolichops_troscheli";"Rhabdolichops.troscheli";"Rhabdolichops.troscheli";0.2164908257;0.5410800963;0.2991972477;0.6539946237;12.9840367931;0.5554635445;0.3965958748;0.0469260839;0;49;"Rhabdolichops_troscheli"
"Rhadinoloricaria_macromystax";"Rhadinoloricaria.macromystax";"Rhadinoloricaria.macromystax";0.3187788678;0.2482095064;0.2842900902;0.5576212634;4.7203877613;0.580959466;0.2447141605;0.1993411641;2.7678583207;14;"Rhadinoloricaria_macromystax"
"Rhamdella_montana";"Rhamdella.montana";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Rhamdella_montana"
"Rhamdella_rusbyi";"Rhamdella.rusbyi";"Rhamdella.rusbyi";0.303135671;0.1723256699;0.2791077112;0.4918699583;6.070624555;0.547014758;0.2542308405;0.1885472627;2.2311592732;10.9902;"Rhamdella_rusbyi"
"Rhamdia_foina";"Rhamdia.foina";"Rhamdia.foina";0.4172955915;0.3102764695;0.1901032261;0.6651366382;6.9764242569;0.6998616322;0.3721029244;0.1713282046;3.0417458154;16;"Rhamdia_foina"
"Rhamdia_laukidi";"Rhamdia.laukidi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Rhamdia_laukidi"
"Rhamdia_muelleri";"Rhamdia.muelleri";"Rhamdia.muelleri";0.3833068643;0.4952484657;0.2049938239;0.7060186102;4.677162938;0.5609780242;0.4799544645;0.1522454586;1.7043559605;17.3797;"Rhamdia_muelleri"
"Rhamdia_poeyi";"Rhamdia.poeyi";"Rhamdia.poeyi";0.3308908156;0.3140836505;0.2817655183;0.7616049911;5.7193968333;0.5870852947;0.3778125633;0.1110006281;2.1048059866;18.8408;"Rhamdia_poeyi"
"Rhamdia_quelen";"Rhamdia.quelen";"Rhamdia.quelen";0.3288751372;0.2477272418;0.242514223;0.5426898042;4.9215643642;0.5445922624;0.3349413635;0.1533797384;2.0475414079;35;"Rhamdia_quelen"
"Rhamphichthys_drepanium";"Rhamphichthys.drepanium";"Rhamphichthys.drepanium";0.1432606012;0.1521157235;0.1322566474;0.5202538422;9.4950257634;0.5331244005;0.4729651357;0.0612949187;0;45;"Rhamphichthys_drepanium"
"Rhamphichthys_lineatus";"Rhamphichthys.lineatus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Rhamphichthys_lineatus"
"Rhamphichthys_longior";"Rhamphichthys.longior";"Rhamphichthys.longior";0.1983543287;0.4858959826;0.4442604829;0.5757993747;9.0003479281;0.494164744;0.3914398735;0.0560716026;0.2060715126;80;"Rhamphichthys_longior"
"Rhamphichthys_marmoratus";"Rhamphichthys.marmoratus";"Rhamphichthys.marmoratus";0.1461187215;0.2984845841;0.3015068493;0.569820914;11.6512468105;0.5164582754;0.5299522217;0.0413478638;1.2926829268;34.792;"Rhamphichthys_marmoratus"
"Rhamphichthys_rostratus";"Rhamphichthys.rostratus";"Rhamphichthys.rostratus";0.1418632789;0.1407226563;0.23091133;0.458453125;8.4987851563;0.36159375;0.421875;0.0546659012;0;100;"Rhamphichthys_rostratus"
"Rhaphiodon_vulpinus";"Rhaphiodon.vulpinus";"Rhaphiodon.vulpinus";0.3567440055;0.6938139786;0.9360536296;0.6163184359;5.1085258118;0.6708668042;0.3062361025;0.2049762267;2.8345126167;69;"Rhaphiodon_vulpinus"
"Rhinobrycon_negrensis";"Rhinobrycon.negrensis";"Rhinobrycon.negrensis";0.5607363582;0.4790414115;0.2434293004;0.6582373434;3.6205624543;0.5109512839;0.3470978255;0.1696744712;2.6373440696;4;"Rhinobrycon_negrensis"
"Rhinodoras_armbrusteri";"Rhinodoras.armbrusteri";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Rhinodoras_armbrusteri"
"Rhinodoras_boehlkei";"Rhinodoras.boehlkei";"Rhinodoras.boehlkei";0.1778739209;0.2239823449;0.2994186147;0.6258680255;4.4718014489;0.5661779149;0.230938103;0.2169272472;2.8477800522;13;"Rhinodoras_boehlkei"
"Rhinosardinia_amazonica";"Rhinosardinia.amazonica";"Rhinosardinia.amazonica";0.3990810811;0.6755444756;0.5599324324;0.6339238063;3.3264440757;0.5410029024;0.2490441064;0.1759556572;2.7540254157;8;"Rhinosardinia_amazonica"
"Rhinosardinia_bahiensis";"Rhinosardinia.bahiensis";"Rhinosardinia.bahiensis";0.4623185641;0.5775540178;0.5892833556;0.6001329894;3.2057170833;0.4978845915;0.2569837709;0.1860149711;2.5474253085;8;"NO_INFO"
"Rhynchodoras_woodsi";"Rhynchodoras.woodsi";"Rhynchodoras.woodsi";0.1015460993;0.2021097722;0.362648522;0.7287625706;4.58884061;0.6942307456;0.3105402445;0.2374724385;2.3001439862;10;"Rhynchodoras_woodsi"
"Rhynchodoras_xingui";"Rhynchodoras.xingui";"Rhynchodoras.xingui";0.1996740934;0.0977439926;0.2640883324;0.5789977207;4.2049338816;0.5888643312;0.2407205162;0.2694447909;2.3216350846;6;"Rhynchodoras_xingui"
"Rhytiodus_argenteofuscus";"Rhytiodus.argenteofuscus";"Rhytiodus.argenteofuscus";0.6355118431;0.2439686269;0.2611883839;0.2904546006;5.4610429008;0.3791022713;0.1879074693;0.0996810417;2.9312332766;22.764;"Rhytiodus_argenteofuscus"
"Rhytiodus_elongatus";"Rhytiodus.elongatus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Rhytiodus_elongatus"
"Rhytiodus_lauzannei";"Rhytiodus.lauzannei";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Rhytiodus_lauzannei"
"Rhytiodus_microlepis";"Rhytiodus.microlepis";"Rhytiodus.microlepis";0.4507939745;0.5018206236;0.454668264;0.4175706733;4.9286031797;0.3710572858;0.2344206634;0.1196700926;2.2426608245;26.294;"Rhytiodus_microlepis"
"Rineloricaria_aurata";"Rineloricaria.aurata";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO_INFO"
"Rineloricaria_beni";"Rineloricaria.beni";"Rineloricaria.beni";0.4054316851;0;0;0.5354003;9.7513418886;0.6447672372;0;0.1523014982;7.6275142361;8;"Rineloricaria_beni"
"Rineloricaria_caracasensis";"Rineloricaria.caracasensis";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO_INFO"
"Rineloricaria_castroi";"Rineloricaria.castroi";"Rineloricaria.castroi";0.2998483429;0;0;0.4872773274;8.6544575798;0.6202630935;0;0.1443597054;5.4416334357;16;"Rineloricaria_castroi"
"Rineloricaria_daraha";"Rineloricaria.daraha";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Rineloricaria_daraha"
"Rineloricaria_fallax";"Rineloricaria.fallax";"Rineloricaria.fallax";0.2538075018;0;0;0.538144;9.688332;0.667892;0;0.175362353;7.6698252541;16;"Rineloricaria_fallax"
"Rineloricaria_formosa";"Rineloricaria.formosa";"Rineloricaria.formosa";0.3293138166;0;0;0.5772801807;11.7393063082;0.7010761562;0;0.1655918504;7.0560263834;15;"Rineloricaria_formosa"
"Rineloricaria_hasemani";"Rineloricaria.hasemani";"Rineloricaria.hasemani";0.2660831994;0;0;0.5261934834;8.9518447432;0.6552930717;0;0.1712258435;4.9065676631;14;"Rineloricaria_hasemani"
"Rineloricaria_heteroptera";"Rineloricaria.heteroptera";"Rineloricaria.heteroptera";0.3188921663;0;0;0.5083238312;7.6481536707;0.6185071485;0;0.1351440308;8.3372059371;13;"Rineloricaria_heteroptera"
"Rineloricaria_konopickyi";"Rineloricaria.konopickyi";"Rineloricaria.konopickyi";0.3303063452;0.2275114997;0.3147140318;0.5430510252;4.8058052705;0.565762104;0.2186982933;0.1965593413;2.3228177952;10;"Rineloricaria_konopickyi"
"Rineloricaria_lanceolata";"Rineloricaria.lanceolata";"Rineloricaria.lanceolata";0.3475134755;0;0;0.5124427448;9.9584973255;0.6611854542;0;0.1563489999;7.367060186;10;"Rineloricaria_lanceolata"
"Rineloricaria_lima";"Rineloricaria.lima";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO_INFO"
"Rineloricaria_melini";"Rineloricaria.melini";"Rineloricaria.melini";0.3229562619;0.2473559274;0.2989221294;0.5485191714;4.7033467084;0.5612304997;0.2290775266;0.1996909471;2.5904593128;13;"Rineloricaria_melini"
"Rineloricaria_microlepidota";"Rineloricaria.microlepidota";"Rineloricaria.microlepidota";0.3187788678;0.2482095064;0.2842900902;0.5576212634;4.7203877613;0.580959466;0.2447141605;0.1993411641;2.7678583207;14;"NO_INFO"
"Rineloricaria_morrowi";"Rineloricaria.morrowi";"Rineloricaria.morrowi";0.4289654772;0;0;0.4702743021;9.4293429239;0.5974223466;0;0.1505832157;10.9287696198;16;"Rineloricaria_morrowi"
"Rineloricaria_nigricauda";"Rineloricaria.nigricauda";"Rineloricaria.nigricauda";0.3529679233;0;0;0.5;10.9199545231;0.7433628319;0;0.146030013;13.5021792685;6;"Rineloricaria_nigricauda"
"Rineloricaria_phoxocephala";"Rineloricaria.phoxocephala";"Rineloricaria.phoxocephala";0.2910665065;0;0;0.5234869265;9.6847975439;0.7121322697;0;0.1569874401;6.1180716038;15;"Rineloricaria_phoxocephala"
"Rineloricaria_platyura";"Rineloricaria.platyura";"Rineloricaria.platyura";0.3464312064;0;0;0.5697035924;10.0152383554;0.6887091927;0;0.162854691;7.6169486331;14;"NO_INFO"
"Rineloricaria_stewarti";"Rineloricaria.stewarti";"Rineloricaria.stewarti";0.3533049712;0;0;0.6074434575;10.4173632177;0.7387005958;0;0.1671757442;7.8447834232;10;"NO_INFO"
"Rineloricaria_teffeana";"Rineloricaria.teffeana";"Rineloricaria.teffeana";0.3756741082;0;0;0.5809020864;12.1101865385;0.7639420065;0;0.1695837036;6.2003666667;14;"Rineloricaria_teffeana"
"Rineloricaria_wolfei";"Rineloricaria.wolfei";"Rineloricaria.wolfei";0.3640114959;0;0;0.4645031025;9.4866956742;0.5279399697;0;0.1556016494;9.7679565381;15;"Rineloricaria_wolfei"
"Rivulus_staecki";"Rivulus.staecki";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO_INFO"
"Roeboexodon_geryi";"Roeboexodon.geryi";"Roeboexodon.geryi";0.4503664332;0.4608510792;0.3317156125;0.5113992702;3.0827266269;0.4900570641;0.2146209995;0.1777562131;2.62780681;15;"NO_INFO"
"Roeboexodon_guyanensis";"Roeboexodon.guyanensis";"Roeboexodon.guyanensis";0.5647631695;0.5759697744;0.3436328759;0.6059146189;3.5907714951;0.5141530548;0.1954874098;0.1855625232;2.4475678745;12;"Roeboexodon_guyanensis"
"Roeboides_affinis";"Roeboides.affinis";"Roeboides.affinis";0.4320165635;0.4262961767;0.6307437122;0.4174934816;2.7573548074;0.4903551074;0.118207619;0.1444381219;2.6843770861;11;"Roeboides_affinis"
"Roeboides_biserialis";"Roeboides.biserialis";"Roeboides.biserialis";0.4705623902;0.5011366752;0.2599867002;0.494499406;2.7091482362;0.4810135259;0.1431753793;0.1572625533;3.1719920241;5;"Roeboides_biserialis"
"Roeboides_descalvadensis";"Roeboides.descalvadensis";"Roeboides.descalvadensis";0.4716428571;0.5462202481;0.4950714286;0.4874566991;2.7657070622;0.4888814393;0.1430257571;0.1794497544;4.03125;9;"Roeboides_descalvadensis"
"Roeboides_dientonito";"Roeboides.dientonito";"Roeboides.dientonito";0.5001666465;0.5553227583;0.5574627318;0.5406903264;2.7575950094;0.4461235883;0.2007515596;0.1985853323;3.2897281144;7;"NO_INFO"
"Roeboides_dispar";"Roeboides.dispar";"Roeboides.dispar";0.468464322;0.3705189171;0.4238588751;0.338432817;2.817540881;0.4532917029;0.0971216034;0.1769477659;1.7275613033;14.746;"Roeboides_dispar"
"Roeboides_microlepis";"Roeboides.microlepis";"Roeboides.microlepis";0.4181904762;0.5571891367;0.7192261905;0.538410453;2.3274877166;0.4535392257;0.1538523838;0.2409006342;3.7754093046;18;"NO_INFO"
"Roeboides_myersii";"Roeboides.myersii";"Roeboides.myersii";0.4670722277;0.5900223257;0.7027272259;0.5184421598;2.8115818197;0.5346324522;0.1475317659;0.2101130315;2.9034934115;18;"Roeboides_myersii"
"Roeboides_oligistos";"Roeboides.oligistos";"Roeboides.oligistos";0.5192892953;0.5085360898;0.3679282846;0.5205512701;3.1727147014;0.5314555029;0.1871710458;0.1773362466;3.0213920801;7;"Roeboides_oligistos"
"Roeboides_prognathus";"Roeboides.prognathus";"Roeboides.prognathus";0.4473474178;0.4680029806;0.6582159624;0.4455042226;3.3084997516;0.4232488823;0.1250471932;0.1479592373;3.7882907677;14;"NO_INFO"
"Roestes_molossus";"Roestes.molossus";"Roestes.molossus";0.4740021459;0.7156755324;0.5779954887;0.6085219368;2.557159966;0.5291316512;0.2111842139;0.3251075784;2.8458500074;20;"Roestes_molossus"
"Roestes_ogilviei";"Roestes.ogilviei";"Roestes.ogilviei";0.4321986498;0.7511694915;0.1565629569;0.6514067797;3.082253178;0.5984894068;0.2203389831;0.2545095677;1.0651399576;19;"Roestes_ogilviei"
"Salminus_affinis";"Salminus.affinis";"Salminus.affinis";0.3386577863;0.4246138669;0.9003405392;0.52139376;3.5969639413;0.3912937851;0.2564969006;0.1479297571;2.5485833333;10;"Salminus_affinis"
"Salminus_brasiliensis";"Salminus.brasiliensis";"Salminus.brasiliensis";0.2155757999;0.6238577108;0.9919375317;0.6985087855;3.7044934345;0.5421721996;0.1706463937;0.1817885133;3.4048339133;100;"Salminus_brasiliensis"
"Salminus_hilarii";"Salminus.hilarii";"Salminus.hilarii";0.2489988056;0.7026474679;0.7134686995;0.7799268003;3.7457513851;0.5529998679;0.2354513595;0.1318591726;2.6359348782;50;"Salminus_hilarii"
"Sarcoglanis_simplex";"Sarcoglanis.simplex";"Sarcoglanis.simplex";0.1058975324;0.2568056952;0.3367610559;0.5102997673;4.1318934773;0.6403274445;0.210050535;0.2713928893;1.9944156362;18.5696333333;"Sarcoglanis_simplex"
"Sartor_elongatus";"Sartor.elongatus";"Sartor.elongatus";0.4413686566;0.7042441638;0.4206795008;0.4444624484;4.8055207694;0.6713047303;0.2361546741;0.1589617386;2.3870896226;8;"Sartor_elongatus"
"Sartor_respectus";"Sartor.respectus";"Sartor.respectus";0.3759882989;0.7271420402;0.3656604234;0.5019753307;4.3204180461;0.6456681759;0.2536660353;0.1616197679;2.530654102;16.022;"Sartor_respectus"
"Satanoperca_acuticeps";"Satanoperca.acuticeps";"Satanoperca.acuticeps";0.403352036;0.3615739811;0.4711512992;0.5983938968;2.6389078498;0.6669664726;0.3854848424;0.3342351115;2.0782688866;17;"Satanoperca_acuticeps"
"Satanoperca_daemon";"Satanoperca.daemon";"Satanoperca.daemon";0.2299465241;0.3093680391;0.2620855615;0.6980691976;2.7821315669;0.727576916;0.4190901398;0.3066554881;2.4236348486;17;"Satanoperca_daemon"
